loc,Spotify_ID,Title,Year,Artist,polarity,subjectivity,sentiment
11452,7HunFZWZOD4j9k80J3LSdD,Melody,2020,Ziv,0.21002284752284753,0.625693442360109,"Sentiment(polarity=0.21002284752284753, subjectivity=0.625693442360109)"
10818,4so0Wek9Ig1p6CRCHuINwW,White Christmas - 1947 Version,2019,Bing Crosby,0.20910184092002274,0.48954589181861896,"Sentiment(polarity=0.20910184092002274, subjectivity=0.48954589181861896)"
2805,5P3xz90raghVES1bYOqz0j,Touch the Sky (feat. DJ Ammo),2011,Sean Paul,0.20771815903394855,0.6089807852965748,"Sentiment(polarity=0.20771815903394855, subjectivity=0.6089807852965748)"
2668,5W7BcYDIaeXnpG3e39T7hJ,How To Love,2010,Lil Wayne,0.20765151515151514,0.485909090909091,"Sentiment(polarity=0.20765151515151514, subjectivity=0.485909090909091)"
4320,78Sw5GDo6AlGwTwanjXbGh,Here With Me,2012,d4vd,0.20762987012987014,0.3959821428571429,"Sentiment(polarity=0.20762987012987014, subjectivity=0.3959821428571429)"
7887,2WQAknZHrJAEQOFXe0F44P,Austin,2015,Blake Shelton,0.20625000000000002,0.4175925925925925,"Sentiment(polarity=0.20625000000000002, subjectivity=0.4175925925925925)"
10081,1vfk4cnwq5IuGtkd4weoah,Knock,2018,ASTRO,0.20552517657780817,0.541250854408749,"Sentiment(polarity=0.20552517657780817, subjectivity=0.541250854408749)"
8975,3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,2017,A Tribe Called Quest,0.20472889610389616,0.3987857142857143,"Sentiment(polarity=0.20472889610389616, subjectivity=0.3987857142857143)"
7891,7j74lucZ59vqN67Ipe2ZcY,Maneater,2015,Daryl Hall & John Oates,0.20404040404040408,0.5282828282828285,"Sentiment(polarity=0.20404040404040408, subjectivity=0.5282828282828285)"
3659,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,2019,Lil Nas X,0.20355090311986862,0.5272577996715927,"Sentiment(polarity=0.20355090311986862, subjectivity=0.5272577996715927)"
9106,3mRLHiSHYtC8Hk7bzZdUs1,River,2016,Bishop Briggs,0.20249999999999999,0.41,"Sentiment(polarity=0.20249999999999999, subjectivity=0.41)"
11067,4dZTZbmJBCCofAExHwefda,Lottery (Renegade),2019,K CAMP,0.20044642857142858,0.45513392857142854,"Sentiment(polarity=0.20044642857142858, subjectivity=0.45513392857142854)"
3248,3KliPMvk1EvFZu9cvkj8p1,Work Bitch,2012,Britney Spears,0.2002453886693017,0.46686594202898546,"Sentiment(polarity=0.2002453886693017, subjectivity=0.46686594202898546)"
9948,5W83ErFkO3aKAIS1WMi6u0,Secreto,2018,Anuel AA,0.20000000000000004,0.30000000000000004,"Sentiment(polarity=0.20000000000000004, subjectivity=0.30000000000000004)"
9102,6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,2016,Danny Ocean,0.2,0.30000000000000004,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)"
3784,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,2012,Becky G,0.2,0.30000000000000004,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)"
11497,0W4yC1CrhJVQCpcFrB6oGU,Ojo X Ojo,2021,Kenia OS,0.2,0.5799999999999998,"Sentiment(polarity=0.2, subjectivity=0.5799999999999998)"
4228,4NV1FIASsaY8tLXsczKVOO,another life,2012,Aiko,0.19848484848484851,0.49166666666666664,"Sentiment(polarity=0.19848484848484851, subjectivity=0.49166666666666664)"
5991,12BAxMbHzksw2xiq05gKtT,Sweet Relief,2013,Madison Beer,0.19813186813186812,0.6676190476190477,"Sentiment(polarity=0.19813186813186812, subjectivity=0.6676190476190477)"
5253,0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,2012,Hozier,0.19714285714285715,0.5585119047619047,"Sentiment(polarity=0.19714285714285715, subjectivity=0.5585119047619047)"
262,4gs07VlJST4bdxGbBsXVue,Heartbreak Warfare,2010,John Mayer,0.19714285714285715,0.46187969924812033,"Sentiment(polarity=0.19714285714285715, subjectivity=0.46187969924812033)"
7804,6lERHAmBCZmgODv3OYENXi,Must Have Been The Wind,2015,Alec Benjamin,0.19687500000000002,0.38645833333333335,"Sentiment(polarity=0.19687500000000002, subjectivity=0.38645833333333335)"
10568,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),2021,DJ Khaled,0.19680535513868846,0.5218614718614719,"Sentiment(polarity=0.19680535513868846, subjectivity=0.5218614718614719)"
6438,1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,2013,Gotye,0.19602272727272724,0.5723214285714286,"Sentiment(polarity=0.19602272727272724, subjectivity=0.5723214285714286)"
11034,5619Ojc6t9evEEs3B7Drhe,Shake It,2019,Metro Station,0.1952380952380952,0.4452380952380952,"Sentiment(polarity=0.1952380952380952, subjectivity=0.4452380952380952)"
2231,1j7GNdjuK5wfmvxCbVcWMY,Coconut Tree,2010,Mohombi,0.195,0.4625,"Sentiment(polarity=0.195, subjectivity=0.4625)"
11535,1qwno7xb5mJe71xtMS6jl2,High Enough,2022,K.Flay,0.19460410557184754,0.5386803519061583,"Sentiment(polarity=0.19460410557184754, subjectivity=0.5386803519061583)"
6174,2tpfxAXiI52znho4WE3XFA,Talking Body,2014,Tove Lo,0.19406001984126978,0.605952380952381,"Sentiment(polarity=0.19406001984126978, subjectivity=0.605952380952381)"
7179,2hHLbkatPwOOmrNxTiD41L,I Really Like You,2014,Carly Rae Jepsen,0.19400000000000006,0.322,"Sentiment(polarity=0.19400000000000006, subjectivity=0.322)"
3041,1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),2013,Lupe Fiasco,0.19331033549783555,0.32181074134199134,"Sentiment(polarity=0.19331033549783555, subjectivity=0.32181074134199134)"
6233,2JI71GHwq2LN8mtq3iCLYo,CoCo,2014,O.T. Genasis,0.19318181818181818,0.5022727272727276,"Sentiment(polarity=0.19318181818181818, subjectivity=0.5022727272727276)"
8279,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,2017,Travis Scott,0.1928218694885361,0.45171075837742486,"Sentiment(polarity=0.1928218694885361, subjectivity=0.45171075837742486)"
11283,2YGi0perkmfIhLq62bsZCM,Everyday,2020,Youngn Lipz,0.19252272727272726,0.45704797979797984,"Sentiment(polarity=0.19252272727272726, subjectivity=0.45704797979797984)"
7806,0WZJglkJHydnpARthkHfkT,Messed Up,2015,Once Monsters,0.1919047619047619,0.6330158730158733,"Sentiment(polarity=0.1919047619047619, subjectivity=0.6330158730158733)"
3291,5jyUBKpmaH670zrXrE0wmO,Reload - Radio Edit,2014,Sebastian Ingrosso,0.19166666666666668,0.7805555555555556,"Sentiment(polarity=0.19166666666666668, subjectivity=0.7805555555555556)"
1066,3uRIGDDdT4tztwsOSLmjZg,Number 1,2010,Tinchy Stryder,0.19114219114219114,0.43443223443223455,"Sentiment(polarity=0.19114219114219114, subjectivity=0.43443223443223455)"
9363,6HJ34Zyw6bg8yGm28AxLXf,Look Alive (feat. Drake),2017,BlocBoy JB,0.19058558558558558,0.49477477477477483,"Sentiment(polarity=0.19058558558558558, subjectivity=0.49477477477477483)"
10896,66W1rVTnEv86dIkFhoiElg,Secrets,2020,Regard,0.19,0.525,"Sentiment(polarity=0.19, subjectivity=0.525)"
7893,5hheGdf1cb4rK0FNiedCfK,The Devil in I,2015,Slipknot,0.18988095238095237,0.5336309523809524,"Sentiment(polarity=0.18988095238095237, subjectivity=0.5336309523809524)"
11066,1CF5kzz5XDBAL24wtVyyTJ,Take Your Man,2019,Mahogany Lox,0.18872549019607845,0.731372549019608,"Sentiment(polarity=0.18872549019607845, subjectivity=0.731372549019608)"
7908,1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,2015,Sara Kays,0.18839285714285714,0.38482142857142854,"Sentiment(polarity=0.18839285714285714, subjectivity=0.38482142857142854)"
7542,3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,2016,The Lumineers,0.18837412587412586,0.39265734265734265,"Sentiment(polarity=0.18837412587412586, subjectivity=0.39265734265734265)"
3932,3RfTeIrWS8LNrfHYwechtt,Sunroof,2012,Nicky Youre,0.1871900826446281,0.49214876033057847,"Sentiment(polarity=0.1871900826446281, subjectivity=0.49214876033057847)"
11540,76OGwb5RA9h4FxQPT33ekc,SNAP,2022,Rosa Linn,0.18666666666666668,0.29333333333333333,"Sentiment(polarity=0.18666666666666668, subjectivity=0.29333333333333333)"
5828,0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,2022,Paul Russell,0.1852941176470588,0.31764705882352945,"Sentiment(polarity=0.1852941176470588, subjectivity=0.31764705882352945)"
9561,4IaxDf2FixiQXq0mW7key9,ZOOM,2017,Jessi,0.18514610389610392,0.541017316017316,"Sentiment(polarity=0.18514610389610392, subjectivity=0.541017316017316)"
11272,3ucRKbRlikYHyoI17gfR0c,All Me (feat. Keyshia Cole),2020,Kehlani,0.1848086124401914,0.5346491228070175,"Sentiment(polarity=0.1848086124401914, subjectivity=0.5346491228070175)"
7640,6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),2015,SAYGRACE,0.18449197860962566,0.5558823529411765,"Sentiment(polarity=0.18449197860962566, subjectivity=0.5558823529411765)"
4856,1QL7nSDZCwZMnbisV4KOXt,t r a n s p a r e n t s o u l feat. Travis Barker,2012,WILLOW,0.18389724310776945,0.5817042606516291,"Sentiment(polarity=0.18389724310776945, subjectivity=0.5817042606516291)"
2822,137FI05xk8yt9r9vcarUkL,Ready 2 Go - Single Edit,2011,Martin Solveig,0.18387096774193556,0.49308755760368667,"Sentiment(polarity=0.18387096774193556, subjectivity=0.49308755760368667)"
7415,6Wah3QXNHv42xHAJhXgTg8,Ice Cream Paint Job,2015,Dorrough Music,0.18368724349243845,0.3954267161410018,"Sentiment(polarity=0.18368724349243845, subjectivity=0.3954267161410018)"
7845,2RnBxdoRGOBzy2yvThWtMe,LET EM GO,2015,Matt Hansen,0.18367346938775508,0.3051020408163265,"Sentiment(polarity=0.18367346938775508, subjectivity=0.3051020408163265)"
5777,2HafqoJbgXdtjwCOvNEF14,Si No Estás,2013,iñigo quintero,0.18333333333333335,0.4166666666666667,"Sentiment(polarity=0.18333333333333335, subjectivity=0.4166666666666667)"
7858,7gcKyKP2O2RO9YwtPDgDSP,Hurtless,2015,Dean Lewis,0.1815937149270482,0.44646464646464634,"Sentiment(polarity=0.1815937149270482, subjectivity=0.44646464646464634)"
2638,6Iocm6VMu6bVNYwiDoyQFW,Coming Home,2010,Diddy - Dirty Money,0.18146258503401363,0.46598639455782315,"Sentiment(polarity=0.18146258503401363, subjectivity=0.46598639455782315)"
428,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),2011,Gym Class Heroes,0.18081116038433112,0.5251293422025131,"Sentiment(polarity=0.18081116038433112, subjectivity=0.5251293422025131)"
5015,0lLBZhzYisb38nS97S902U,Copines,2022,Lofi Queen,0.18055555555555558,0.48611111111111116,"Sentiment(polarity=0.18055555555555558, subjectivity=0.48611111111111116)"
11299,07MW63ok3ptSKwaTWEN0o8,Weak,2020,Larissa Lambert,0.17982142857142855,0.6606547619047619,"Sentiment(polarity=0.17982142857142855, subjectivity=0.6606547619047619)"
2824,3beZMr6EYgBx1fT5Imnyum,Glow - Radio Edit,2011,Madcon,0.17966764418377323,0.4763440860215054,"Sentiment(polarity=0.17966764418377323, subjectivity=0.4763440860215054)"
4262,6TMY06G4lEs0XOouHMnhEV,Higher E,2012,Lance Rodriguez,0.17933673469387754,0.7096938775510203,"Sentiment(polarity=0.17933673469387754, subjectivity=0.7096938775510203)"
6002,1imbsYvtz61ZvUgGqKCr3j,Intrusive Thoughts,2021,Natalie Jane,0.1782608695652174,0.5246376811594202,"Sentiment(polarity=0.1782608695652174, subjectivity=0.5246376811594202)"
10521,4Lxseh0wN7N0ljiOh8KwbU,Come & Go (with Marshmello),2021,Juice WRLD,0.17792809042809038,0.4408068783068783,"Sentiment(polarity=0.17792809042809038, subjectivity=0.4408068783068783)"
7838,11EVeW30HHEMZZsWgWzdfN,Eternally Yours,2015,Motionless In White,0.17777777777777778,0.4583333333333333,"Sentiment(polarity=0.17777777777777778, subjectivity=0.4583333333333333)"
10734,4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,2022,Jonas Brothers,0.17758620689655175,0.5888888888888888,"Sentiment(polarity=0.17758620689655175, subjectivity=0.5888888888888888)"
7273,5kRPPEWFJIMox5qIkQkiz5,Sweet Creature,2017,Harry Styles,0.17738095238095242,0.6154761904761906,"Sentiment(polarity=0.17738095238095242, subjectivity=0.6154761904761906)"
10259,6F93Rq40Q5n2gaorQoq98B,I Want You,2018,Daniel Skye,0.17714285714285713,0.5871428571428572,"Sentiment(polarity=0.17714285714285713, subjectivity=0.5871428571428572)"
10882,4ea9w8c4ROqiZpJVhfBA3m,Hot (Remix) [feat. Gunna and Travis Scott],2019,Young Thug,0.17666666666666667,0.5433333333333332,"Sentiment(polarity=0.17666666666666667, subjectivity=0.5433333333333332)"
3405,1Ist6PR2BZR3n2z2Y5R6S1,Summertime Sadness,2011,Lana Del Rey,0.1754385964912281,0.3949122807017544,"Sentiment(polarity=0.1754385964912281, subjectivity=0.3949122807017544)"
11618,1yfudwnhCRsehq3BE5HVpf,Doin' Enough - Radio,2022,Tracy Young,0.17518526871410245,0.5080176322148795,"Sentiment(polarity=0.17518526871410245, subjectivity=0.5080176322148795)"
7812,0lP4HYLmvowOKdsQ7CVkuq,The Kill,2015,Thirty Seconds To Mars,0.175,0.375,"Sentiment(polarity=0.175, subjectivity=0.375)"
9738,4m5Cd9kAbIxg6t9sMrQWtk,TIC TOC,2018,6ix9ine,0.175,0.48636363636363633,"Sentiment(polarity=0.175, subjectivity=0.48636363636363633)"
4803,2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,2022,ROSÉ,0.17470588235294118,0.5509243697478992,"Sentiment(polarity=0.17470588235294118, subjectivity=0.5509243697478992)"
9055,5KWV7S3osWbeOMPHCeWVyK,Bambi,2016,Jidenna,0.1746376811594203,0.43695652173913047,"Sentiment(polarity=0.1746376811594203, subjectivity=0.43695652173913047)"
3418,1FSWSs9CL01RCYxXtm08Rf,Dance with Me Tonight,2011,Olly Murs,0.1736607142857143,0.4995535714285715,"Sentiment(polarity=0.1736607142857143, subjectivity=0.4995535714285715)"
11592,6pMFZA1L77uNUDd1MGNFBU,Come to the Fore,2022,Fellini Félin,0.17272727272727273,0.39999999999999997,"Sentiment(polarity=0.17272727272727273, subjectivity=0.39999999999999997)"
5169,6uRDIUlho7fUYTUsGVvNXU,Sometimes All I Think About Is You,2022,DJ Gotta,0.17226497601497598,0.4343616181116181,"Sentiment(polarity=0.17226497601497598, subjectivity=0.4343616181116181)"
5197,5fS4aw6hfmM0VMnyhdsbvR,Glad You Came,2012,Sun Goes Down,0.17205882352941176,0.8352941176470587,"Sentiment(polarity=0.17205882352941176, subjectivity=0.8352941176470587)"
7453,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",2015,Shakira,0.1717878787878788,0.49433333333333335,"Sentiment(polarity=0.1717878787878788, subjectivity=0.49433333333333335)"
10157,4baWaXmm0BFFT3Qe3uSvs9,Superhuman,2018,NCT 127,0.1717040535222353,0.5839630066902796,"Sentiment(polarity=0.1717040535222353, subjectivity=0.5839630066902796)"
8762,3yWF3DqFBNLvf7s4C7mKUm,Renegade,2017,Aaryan Shah,0.17142857142857143,0.25892857142857145,"Sentiment(polarity=0.17142857142857143, subjectivity=0.25892857142857145)"
5483,4rTeOSYqwXNz5qPR2DUTFZ,Everybody (Backstreet's Back) - Radio Edit,2012,Backstreet Boys,0.1714285714285714,0.3887896825396826,"Sentiment(polarity=0.1714285714285714, subjectivity=0.3887896825396826)"
8489,4cxMGhkinTocPSVVKWIw0d,Losin Control,2019,Russ,0.1712566844919786,0.3757575757575757,"Sentiment(polarity=0.1712566844919786, subjectivity=0.3757575757575757)"
2886,56sxN1yKg1dgOZXBcAHkJG,"Gone, Gone, Gone",2013,Phillip Phillips,0.17089743589743597,0.5053846153846154,"Sentiment(polarity=0.17089743589743597, subjectivity=0.5053846153846154)"
10841,6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),2020,NEIKED,0.17050011392116654,0.5699419002050581,"Sentiment(polarity=0.17050011392116654, subjectivity=0.5699419002050581)"
11363,1NGs81vxpb2YI71iCLrIhH,I'm So Tired - Acoustic,2020,Landon Austin,0.1702594477594478,0.5541163484913489,"Sentiment(polarity=0.1702594477594478, subjectivity=0.5541163484913489)"
4764,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),2020,Joel Corry,0.17009803921568628,0.46617647058823525,"Sentiment(polarity=0.17009803921568628, subjectivity=0.46617647058823525)"
1631,33IQnmtJYjCcrvUUMQgi80,Fight For This Love,2010,Cheryl,0.1700828157349897,0.3696687370600417,"Sentiment(polarity=0.1700828157349897, subjectivity=0.3696687370600417)"
6267,5AwaFiNGd3tZmXMIBzJB66,Next To You,2021,The Young Man,0.16969696969696965,0.5022727272727271,"Sentiment(polarity=0.16969696969696965, subjectivity=0.5022727272727271)"
11375,0C6q0syaQ4H0NMteQnZbKk,WINE (Prod. SUGA) (Inst.),2020,SURAN,0.1696495444148282,0.4702478307718487,"Sentiment(polarity=0.1696495444148282, subjectivity=0.4702478307718487)"
9601,5QlnanSQZy8D0tT7LIlF6n,Mad Attitude 2019,2017,Kung Vladimir,0.1696495444148282,0.4702478307718487,"Sentiment(polarity=0.1696495444148282, subjectivity=0.4702478307718487)"
10250,1tgbGr5C070SXLBSJD0rAZ,Let You Love Me,2018,Rita Ora,0.16904761904761903,0.41944444444444445,"Sentiment(polarity=0.16904761904761903, subjectivity=0.41944444444444445)"
9277,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,2016,Migos,0.16899999999999996,0.552,"Sentiment(polarity=0.16899999999999996, subjectivity=0.552)"
280,0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,2010,Sugarland,0.16899350649350645,0.38198051948051964,"Sentiment(polarity=0.16899350649350645, subjectivity=0.38198051948051964)"
2191,6v5ei97bhjAW97t5ZPtLKo,THE REVOLUTION - Radio Edit,2010,DOVE-i,0.1686466304220874,0.4477899754727431,"Sentiment(polarity=0.1686466304220874, subjectivity=0.4477899754727431)"
10556,5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),2020,Megan Thee Stallion,0.16846903096903096,0.571062271062271,"Sentiment(polarity=0.16846903096903096, subjectivity=0.571062271062271)"
10659,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),2021,Marshmello,0.16846903096903096,0.571062271062271,"Sentiment(polarity=0.16846903096903096, subjectivity=0.571062271062271)"
10024,0rIAC4PXANcKmitJfoqmVm,Motivation,2018,Normani,0.1673076923076923,0.48900394477317566,"Sentiment(polarity=0.1673076923076923, subjectivity=0.48900394477317566)"
10380,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,2021,StaySolidRocky,0.16726190476190475,0.4494047619047618,"Sentiment(polarity=0.16726190476190475, subjectivity=0.4494047619047618)"
11422,6b2Goy1b0hXTKzOCuusSOy,你的前男友,2020,Young7,0.16704545454545452,0.42681818181818193,"Sentiment(polarity=0.16704545454545452, subjectivity=0.42681818181818193)"
7905,4r0kug4vaNx3d8qyDLhQes,Spinnin,2015,Connor Price,0.166979316979317,0.5078697023141467,"Sentiment(polarity=0.166979316979317, subjectivity=0.5078697023141467)"
4843,5fwSHlTEWpluwOM0Sxnh5k,Pepas,2020,Farruko,0.16666666666666666,0.35000000000000003,"Sentiment(polarity=0.16666666666666666, subjectivity=0.35000000000000003)"
9482,3VBj0lzjmhTzVFPEDOjNCG,BATTER UP,2017,BABYMONSTER,0.16666666666666666,0.5833333333333334,"Sentiment(polarity=0.16666666666666666, subjectivity=0.5833333333333334)"
117,2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,2010,Mike Posner,0.16623376623376626,0.5810966810966811,"Sentiment(polarity=0.16623376623376626, subjectivity=0.5810966810966811)"
9739,11p2ty4w5GpoFL4vcK0Cru,Name in the Sand,2018,Lil Skies,0.16606802721088434,0.47121088435374137,"Sentiment(polarity=0.16606802721088434, subjectivity=0.47121088435374137)"
6541,10pqmZdayrXdQ9fQQ3ewPE,See You Tomorrow,2021,Lil Klevi,0.16557712215320908,0.5158669772256729,"Sentiment(polarity=0.16557712215320908, subjectivity=0.5158669772256729)"
7682,5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),2018,Flume,0.16544733044733043,0.4190598290598289,"Sentiment(polarity=0.16544733044733043, subjectivity=0.4190598290598289)"
7867,5f4oy73KathdqPVm746x9x,Dr. Heckyll & Mr. Jive,2015,Men At Work,0.16531878615211948,0.56775302886414,"Sentiment(polarity=0.16531878615211948, subjectivity=0.56775302886414)"
1816,4aY0tZIaboefmkBEsjAovI,If I Die Young,2010,The Band Perry,0.16464285714285715,0.4996825396825396,"Sentiment(polarity=0.16464285714285715, subjectivity=0.4996825396825396)"
8921,2XMTqoHHSH0lvuXrvIEdco,Capsize,2016,FRENSHIP,0.16461412151067323,0.4393267651888342,"Sentiment(polarity=0.16461412151067323, subjectivity=0.4393267651888342)"
11485,6FAyI4pL07ihKIFLm7yayD,清空,2020,艾辰,0.16458561518802492,0.510843373493976,"Sentiment(polarity=0.16458561518802492, subjectivity=0.510843373493976)"
879,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,2010,JAY-Z,0.1637113293210855,0.4740592334494772,"Sentiment(polarity=0.1637113293210855, subjectivity=0.4740592334494772)"
11391,6NkUP6IeLnH6Yaw2wcNHzO,Mine,2020,Petra Sihombing,0.16363636363636364,0.3856060606060607,"Sentiment(polarity=0.16363636363636364, subjectivity=0.3856060606060607)"
6881,70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,2016,Elle King,0.1634710743801653,0.21793388429752072,"Sentiment(polarity=0.1634710743801653, subjectivity=0.21793388429752072)"
3940,3gXWe15nwrjfhjYQ5RqLx7,29,2012,Demi Lovato,0.16333333333333336,0.5666666666666667,"Sentiment(polarity=0.16333333333333336, subjectivity=0.5666666666666667)"
1626,0T64UJIgsN7elrfp3t2Lf8,A Night Like This,2010,Caro Emerald,0.1625,0.4611111111111111,"Sentiment(polarity=0.1625, subjectivity=0.4611111111111111)"
997,58FUwmyGUqkt53YPUcm7cJ,Knock You Down,2010,Keri Hilson,0.16233811962685202,0.45974208889701856,"Sentiment(polarity=0.16233811962685202, subjectivity=0.45974208889701856)"
2195,18jrOgCtQBZ3YedYphkP1z,Ghost Rider,2010,Nico Dattilo,0.16130897083451834,0.4678962724218197,"Sentiment(polarity=0.16130897083451834, subjectivity=0.4678962724218197)"
2734,35KiiILklye1JRRctaLUb4,Holocene,2010,Bon Iver,0.16066666666666668,0.5932222222222221,"Sentiment(polarity=0.16066666666666668, subjectivity=0.5932222222222221)"
5327,4jC6y0hIRQMSYpfUH1vDhR,Bring Out The Bottles,2022,Redfoo,0.1603809523809524,0.4743809523809523,"Sentiment(polarity=0.1603809523809524, subjectivity=0.4743809523809523)"
10008,2gwkD6igEhQbDQegRCcdoB,Suge,2020,DaBaby,0.1596951219512195,0.5871544715447157,"Sentiment(polarity=0.1596951219512195, subjectivity=0.5871544715447157)"
2653,5ZVGvay4xwgXMnQWffNYeU,Dirt Road Anthem,2011,Jason Aldean,0.1596230158730159,0.47709986772486773,"Sentiment(polarity=0.1596230158730159, subjectivity=0.47709986772486773)"
8807,7cjedq39y0TaSswwfbQDOY,Streets X Vacation Bible School,2017,XXKATUSJINSUX,0.15946275946275945,0.4715710215710217,"Sentiment(polarity=0.15946275946275945, subjectivity=0.4715710215710217)"
7871,5vjLSffimiIP26QG5WcN2K,Hold On,2017,Chord Overstreet,0.15946115288220547,0.34498746867167923,"Sentiment(polarity=0.15946115288220547, subjectivity=0.34498746867167923)"
9643,4JvQCbNl2y34yYyIkbNVSX,Tricky Disco,2017,Majki,0.15941736834593975,0.4750376607519464,"Sentiment(polarity=0.15941736834593975, subjectivity=0.4750376607519464)"
2775,4IsHMzDbRE8q5Z4ALsQj3o,Sky and Sand,2011,Paul Kalkbrenner,0.15940476190476188,0.41773809523809524,"Sentiment(polarity=0.15940476190476188, subjectivity=0.41773809523809524)"
4056,1yEwEiTpsaPhQi9lb5EVV4,Knee Deep (feat. Jimmy Buffett),2012,Zac Brown Band,0.1592954545454546,0.5723333333333334,"Sentiment(polarity=0.1592954545454546, subjectivity=0.5723333333333334)"
10805,2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,2019,Brenda Lee,0.15909090909090912,0.6636363636363636,"Sentiment(polarity=0.15909090909090912, subjectivity=0.6636363636363636)"
9484,1OG1NoKpZZLrMqMYCk9m84,LALALALA,2017,Stray Kids,0.15892857142857145,0.7142857142857143,"Sentiment(polarity=0.15892857142857145, subjectivity=0.7142857142857143)"
125,3ZdJffjzJWFimSQyxgGIxN,Just A Dream,2011,Nelly,0.1577572964669739,0.39047619047619053,"Sentiment(polarity=0.1577572964669739, subjectivity=0.39047619047619053)"
7854,1NCZMAnGrzUmpBzkBlJjNw,It's Alright,2015,Mother Mother,0.1562917933130699,0.47536980749746716,"Sentiment(polarity=0.1562917933130699, subjectivity=0.47536980749746716)"
2749,6N92VbzPbVbJIw1fuBcCaN,Dancing in London - David May Radio Mix,2011,Patrick Miller,0.15599999999999997,0.42200000000000004,"Sentiment(polarity=0.15599999999999997, subjectivity=0.42200000000000004)"
2122,2fs5QWyBM0hzA9gfPhNlRy,Drinks Up,2018,Thomas Howard,0.15555555555555556,0.47870370370370363,"Sentiment(polarity=0.15555555555555556, subjectivity=0.47870370370370363)"
3360,44Ljlpy44mHvLJxcYUvTK0,Chocolate,2011,The 1975,0.15535714285714283,0.4089285714285714,"Sentiment(polarity=0.15535714285714283, subjectivity=0.4089285714285714)"
9506,2gAX00D7NOBKdcKbOXdpFR,SHALALA,2017,TAEYONG,0.15508658008658,0.7016774891774893,"Sentiment(polarity=0.15508658008658, subjectivity=0.7016774891774893)"
11615,5w7sO0tWXMmctwKnJZu24v,Deja Vu,2022,Oliver Heldens,0.15476190476190474,0.43476190476190474,"Sentiment(polarity=0.15476190476190474, subjectivity=0.43476190476190474)"
10255,1k0HaXwqnev6ITPjYqvtxF,Between You and Me,2018,One Bit,0.15451388888888887,0.4819444444444444,"Sentiment(polarity=0.15451388888888887, subjectivity=0.4819444444444444)"
2008,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),2019,Fifth Harmony,0.15424641148325358,0.5331240031897927,"Sentiment(polarity=0.15424641148325358, subjectivity=0.5331240031897927)"
7204,6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),2018,Snakehips,0.15424641148325358,0.5331240031897927,"Sentiment(polarity=0.15424641148325358, subjectivity=0.5331240031897927)"
8920,7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty),2016,DRAM,0.15424641148325358,0.5331240031897927,"Sentiment(polarity=0.15424641148325358, subjectivity=0.5331240031897927)"
7695,6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON (feat. Wisin),2018,Enrique Iglesias,0.15424641148325358,0.5331240031897927,"Sentiment(polarity=0.15424641148325358, subjectivity=0.5331240031897927)"
5851,73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),2013,Doechii,0.1540094339622642,0.4903301886792455,"Sentiment(polarity=0.1540094339622642, subjectivity=0.4903301886792455)"
